user_id,item_id,rating,timestamp,gender,gender_binary,age,occupation
649.0,635.0,3.0,884534992.0,M,1.0,39.0,engineer
844.0,1021.0,2.0,879185430.0,F,0.0,32.0,librarian
378.0,1033.0,4.0,879457582.0,M,1.0,38.0,programmer
513.0,447.0,4.0,875309427.0,M,1.0,31.0,programmer
487.0,165.0,3.0,891694276.0,M,1.0,42.0,technician
756.0,721.0,4.0,888606085.0,M,1.0,26.0,student
451.0,715.0,3.0,884290055.0,F,0.0,30.0,administrator
870.0,795.0,4.0,888067031.0,M,1.0,22.0,student
72.0,931.0,2.0,886608296.0,M,1.0,23.0,student
897.0,1268.0,4.0,879439949.0,M,1.0,44.0,writer
656.0,10.0,2.0,879147239.0,M,1.0,43.0,administrator
897.0,563.0,4.0,882677935.0,M,1.0,24.0,other
714.0,709.0,3.0,887736429.0,M,1.0,30.0,scientist
80.0,811.0,4.0,883600003.0,M,1.0,35.0,other
12.0,552.0,4.0,882396869.0,M,1.0,42.0,educator
273.0,531.0,4.0,884748679.0,M,1.0,21.0,student
182.0,622.0,1.0,878962086.0,M,1.0,25.0,executive
823.0,663.0,3.0,874781590.0,F,0.0,30.0,artist
833.0,7.0,4.0,8758021718.0,M,1.0,31.0,artist
789.0,1095.0,4.0,884294817.0,M,1.0,26.0,technician
526.0,649.0,4.0,879454930.0,F,0.0,53.0,administrator
897.0,9.0,5.0,879193781.0,M,1.0,27.0,administrator
274.0,13.0,5.0,875318170.0,M,1.0,27.0,programmer
402.0,165.0,4.0,880406593.0,M,1.0,28.0,engineer
645.0,488.0,5.0,885921594.0,M,1.0,26.0,programmer
666.0,991.0,5.0,880395890.0,M,1.0,21.0,student
833.0,1237.0,4.0,875656030.0,M,1.0,31.0,writer
420.0,1046.0,4.0,887159464.0,F,0.0,30.0,writer
785.0,721.0,5.0,88888889066.0,F,0.0,40.0,writer
537.0,527.0,4.0,882360945.0,M,1.0,30.0,engineer
870.0,662.0,3.0,880582746.0,M,1.0,33.0,other
714.0,665.0,4.0,885807510.0,M,1.0,25.0,technician
423.0,552.0,4.0,878739135.0,F,0.0,27.0,other
774.0,523.0,1.0,888556941.0,M,1.0,27.0,student
402.0,1017.0,2.0,879546651.0,M,1.0,27.0,other
614.0,202.0,4.0,879455712.0,M,1.0,24.0,administrator
863.0,635.0,4.0,889555138.0,M,1.0,2.0,student
858.0,11.0,5.0,879309972.0,M,1.0,24.0,executive
551.0,682.0,5.0,891723196.0,F,0.0,17.0,student
453.0,492.0,4.0,881656429.0,M,1.0,18.0,student
435.0,715.0,3.0,881652518.0,M,1.0,35.0,educator
526.0,50.0,5.0,879448862.0,M,1.0,31.0,librarian
684.0,951.0,3.0,879449745.0,M,1.0,27.0,educator
727.0,715.0,4.0,879454870.0,M,1.0,24.0,student
666.0,288.0,5.0,879193811.0,M,1.0,39.0,administrator
46.0,709.0,2.0,888066551.0,M,1.0,22.0,student
216.0,686.0,4.0,880314278.0,M,1.0,22.0,engineer
890.0,1419.0,4.0,883849758.0,F,0.0,51.0,administrator
772.0,686.0,4.0,888639269.0,M,1.0,20.0,student
442.0,9.0,3.0,886031751.0,M,1.0,33.0,engineer
495.0,652.0,3.0,888639014.0,F,0.0,20.0,student
537.0,476.0,5.0,886030682.0,M,1.0,33.0,engineer
633.0,527.0,4.0,879434804.0,M,1.0,35.0,engineer
863.0,14.0,3.0,876694861.0,M,1.0,24.0,other
748.0,653.0,5.0,888558646.0,M,1.0,31.0,other
392.0,4.0,5.0,884326461.0,F,0.0,22.0,healthcare
470.0,461.0,5.0,881108548.0,F,0.0,30.0,administrator
897.0,851.0,2.0,887158928.0,M,1.0,27.0,writer
656.0,721.0,2.0,884583549.0,F,0.0,43.0,healthcare
296.0,585.0,2.0,874730348.0,M,1.0,18.0,student
478.0,526.0,3.0,882608279.0,M,1.0,42.0,writer
522.0,709.0,1.0,884636453.0,F,0.0,49.0,educator
748.0,1039.0,4.0,886177013.0,M,1.0,31.0,other
267.0,904.0,1.0,875351845.0,M,1.0,35.0,engineer
585.0,721.0,3.0,884061905.0,M,1.0,20.0,student
106.0,723.0,4.0,878962774.0,M,1.0,53.0,retired
312.0,391.0,3.0,891717936.0,F,0.0,20.0,student
566.0,856.0,2.0,884066571.0,M,1.0,20.0,student
714.0,912.0,4.0,875971813.0,M,1.0,21.0,administrator
484.0,748.0,3.0,888639969.0,M,1.0,26.0,engineer
451.0,1023.0,3.0,877385782.0,F,0.0,48.0,healthcare
267.0,629.0,3.0,891293870.0,F,0.0,31.0,librarian
300.0,652.0,2.0,887730908.0,M,1.0,52.0,retired
278.0,535.0,5.0,875309433.0,M,1.0,31.0,marketing
537.0,695.0,3.0,877636794.0,M,1.0,33.0,engineer
304.0,66.0,4.0,884371678.0,M,1.0,36.0,marketing
423.0,178.0,5.0,878739299.0,M,1.0,18.0,student
611.0,915.0,3.0,888626468.0,M,1.0,17.0,student
551.0,300.0,4.0,889289123.0,F,0.0,17.0,student
883.0,604.0,3.0,879454102.0,F,0.0,43.0,librarian
226.0,659.0,4.0,879297442.0,M,1.0,44.0,writer
590.0,544.0,4.0,885852862.0,M,1.0,18.0,student
922.0,8.0,3.0,884751190.0,M,1.0,23.0,programmer
666.0,712.0,4.0,879546443.0,M,1.0,39.0,administrator
870.0,462.0,2.0,880122502.0,M,1.0,22.0,student
91.0,487.0,2.0,884066534.0,M,1.0,30.0,artist
748.0,986.0,4.0,888636202.0,M,1.0,18.0,other
890.0,1086.0,3.0,880159428.0,M,1.0,23.0,technician
392.0,682.0,5.0,884923632.0,F,0.0,22.0,healthcare
566.0,96.0,3.0,882460792.0,M,1.0,23.0,student
886.0,939.0,4.0,883950568.0,M,1.0,20.0,student
748.0,544.0,4.0,879454400.0,M,1.0,46.0,educator
870.0,846.0,2.0,891201823.0,M,1.0,22.0,student
803.0,488.0,1.0,879440386.0,M,1.0,27.0,educator
930.0,544.0,4.0,891033653.0,M,1.0,50.0,educator
930.0,1054.0,5.0,891250211.0,M,1.0,52.0,educator
332.0,96.0,4.0,882956388.0,M,1.0,18.0,student
472.0,633.0,3.0,875743352.0,M,1.0,23.0,student
876.0,557.0,5.0,879900731.0,M,1.0,32.0,engineer
115.0,7.0,3.0,882826982.0,F,0.0,36.0,healthcare
160.0,842.0,3.0,885828619.0,F,0.0,30.0,administrator
662.0,679.0,5.0,875308322.0,M,1.0,27.0,programmer
12.0,895.0,5.0,888468909.0,M,1.0,26.0,scientist
347.0,815.0,4.0,888636398.0,M,1.0,18.0,student
243.0,49.0,3.0,876847817.0,M,1.0,27.0,technician
246.0,258.0,4.0,884924025.0,F,0.0,18.0,student
420.0,5.0,5.0,891351283.0,F,0.0,30.0,administrator
361.0,761.0,3.0,880354462.0,M,1.0,40.0,other
145.0,779.0,5.0,883217030.0,M,1.0,29.0,entertainment
402.0,96.0,5.0,882385155.0,F,0.0,27.0,other
934.0,1263.0,4.0,891035674.0,M,1.0,52.0,executive
689.0,117.0,5.0,879447934.0,M,1.0,32.0,lawyer
378.0,50.0,4.0,884991066.0,M,1.0,39.0,programmer
736.0,644.0,3.0,879362356.0,M,1.0,27.0,student
292.0,958.0,4.0,879362857.0,M,1.0,39.0,executive
281.0,661.0,5.0,879517116.0,M,1.0,29.0,educator
234.0,7.0,4.0,892335342.0,M,1.0,52.0,retired
335.0,483.0,5.0,877109234.0,M,1.0,29.0,engineer
427.0,604.0,4.0,879442557.0,M,1.0,27.0,educator
97.0,207.0,4.0,883712476.0,M,1.0,20.0,student
590.0,546.0,3.0,882955735.0,M,1.0,18.0,student
919.0,12.0,4.0,879481643.0,M,1.0,24.0,administrator
459.0,487.0,3.0,879563036.0,M,1.0,22.0,student
115.0,117.0,5.0,881171388.0,F,0.0,36.0,other
692.0,639.0,3.0,891282797.0,M,1.0,51.0,librarian
699.0,7.0,4.0,876402738.0,M,1.0,39.0,other
515.0,1041.0,3.0,888478898.0,M,1.0,18.0,student
689.0,951.0,4.0,880313682.0,F,0.0,36.0,administrator
748.0,762.0,4.0,878847172.0,F,0.0,24.0,other
748.0,679.0,5.0,888636020.0,M,1.0,24.0,other
833.0,934.0,4.0,883252003.0,M,1.0,31.0,writer
756.0,526.0,3.0,881958351.0,M,1.0,26.0,student
680.0,1172.0,3.0,880313662.0,F,0.0,22.0,student
777.0,13.0,1.0,891354223.0,M,1.0,28.0,librarian
326.0,665.0,3.0,877663337.0,M,1.0,22.0,student
80.0,604.0,5.0,879183537.0,M,1.0,44.0,writer
361.0,659.0,4.0,888634389.0,M,1.0,20.0,student
380.0,483.0,5.0,885252758.0,M,1.0,29.0,engineer
890.0,219.0,3.0,879456096.0,M,1.0,18.0,student
12.0,477.0,5.0,888104230.0,M,1.0,31.0,scientist
347.0,622.0,5.0,881650171.0,M,1.0,18.0,student
777.0,928.0,3.0,891332674.0,M,1.0,28.0,librarian
808.0,659.0,2.0,882386260.0,M,1.0,24.0,marketing
160.0,745.0,2.0,887746015.0,M,1.0,26.0,lawyer
622.0,659.0,4.0,886472608.0,F,0.0,50.0,healthcare
714.0,1011.0,4.0,875308925.0,M,1.0,21.0,student
329.0,1086.0,3.0,885847901.0,M,1.0,45.0,administrator
312.0,572.0,4.0,880313604.0,M,1.0,37.0,programmer
508.0,552.0,4.0,881012297.0,M,1.0,38.0,programmer
633.0,652.0,4.0,888539095.0,M,1.0,33.0,engineer
316.0,11.0,3.0,885816916.0,M,1.0,45.0,other
234.0,258.0,3.0,892335074.0,M,1.0,52.0,retired
890.0,742.0,1.0,880153429.0,M,1.0,27.0,executive
267.0,673.0,5.0,891016580.0,F,0.0,31.0,librarian
643.0,466.0,4.0,874786220.0,M,1.0,35.0,scientist
748.0,393.0,4.0,883348411.0,M,1.0,24.0,other
937.0,989.0,5.0,874830574.0,F,0.0,59.0,artist
633.0,1073.0,4.0,875730202.0,M,1.0,35.0,engineer
897.0,544.0,3.0,874787018.0,M,1.0,23.0,writer
890.0,982.0,4.0,879793784.0,F,0.0,16.0,student
863.0,461.0,4.0,882350566.0,M,1.0,26.0,programmer
540.0,686.0,2.0,886532238.0,M,1.0,21.0,student
340.0,301.0,4.0,884133363.0,F,0.0,28.0,librarian
300.0,264.0,5.0,879283481.0,M,1.0,24.0,student
380.0,926.0,4.0,875308927.0,M,1.0,31.0,engineer
292.0,656.0,4.0,877877970.0,M,1.0,27.0,doctor
87.0,868.0,3.0,879459087.0,M,1.0,24.0,administrator
622.0,456.0,5.0,880123155.0,F,0.0,46.0,healthcare
178.0,519.0,5.0,882826998.0,F,0.0,25.0,other
846.0,648.0,4.0,878941179.0,M,1.0,27.0,other
537.0,9.0,4.0,882341337.0,M,1.0,33.0,engineer
876.0,228.0,3.0,875964025.0,M,1.0,28.0,student
863.0,726.0,3.0,878962382.0,F,0.0,25.0,student
838.0,879.0,4.0,891208576.0,M,1.0,35.0,student
392.0,653.0,1.0,889401844.0,M,1.0,18.0,healthcare
340.0,120.0,2.0,876339940.0,M,1.0,39.0,engineer
375.0,546.0,5.0,886395758.0,M,1.0,33.0,executive
649.0,258.0,1.0,877636713.0,F,0.0,39.0,other
127.0,165.0,4.0,874783018.0,M,1.0,20.0,none
335.0,113.0,3.0,891544851.0,M,1.0,40.0,other
838.0,628.0,4.0,891204385.0,F,0.0,36.0,artist
925.0,752.0,5.0,891722360.0,F,0.0,17.0,student
785.0,248.0,5.0,875550147.0,F,0.0,40.0,writer
62.0,596.0,4.0,879441028.0,M,1.0,27.0,administrator
435.0,705.0,3.0,884132296.0,M,1.0,23.0,engineer
880.0,1298.0,3.0,880159666.0,F,0.0,11.0,student
808.0,708.0,5.0,882387484.0,M,1.0,26.0,marketing
614.0,248.0,3.0,879441139.0,M,1.0,46.0,educator
880.0,979.0,4.0,880159666.0,M,1.0,11.0,student
361.0,708.0,5.0,884122420.0,M,1.0,45.0,other
756.0,9.0,5.0,881513526.0,F,0.0,30.0,none
756.0,781.0,4.0,881975577.0,M,1.0,23.0,writer
221.0,45.0,5.0,875308907.0,M,1.0,27.0,programmer
451.0,609.0,4.0,879524291.0,M,1.0,32.0,administrator
643.0,248.0,4.0,879440386.0,M,1.0,32.0,programmer
326.0,652.0,3.0,887738226.0,M,1.0,20.0,student
84.0,533.0,4.0,889909556.0,M,1.0,45.0,educator
897.0,491.0,5.0,887160546.0,M,1.0,27.0,writer
234.0,695.0,4.0,892334766.0,M,1.0,52.0,retired
199.0,542.0,3.0,891436556.0,F,0.0,36.0,librarian
753.0,467.0,3.0,891350625.0,F,0.0,30.0,educator
916.0,7.0,3.0,891248996.0,M,1.0,26.0,engineer
402.0,652.0,3.0,879442784.0,M,1.0,31.0,engineer
94.0,122.0,4.0,891725046.0,M,1.0,25.0,student
94.0,544.0,2.0,880875791.0,M,1.0,25.0,administrator
870.0,748.0,3.0,879302785.0,F,0.0,22.0,homemaker
87.0,9.0,3.0,891388210.0,M,1.0,42.0,administrator
522.0,508.0,5.0,884634903.0,F,0.0,49.0,other
925.0,14.0,4.0,877141714.0,M,1.0,24.0,entertainment
423.0,705.0,4.0,878738695.0,M,1.0,18.0,student
267.0,120.0,2.0,875730488.0,M,1.0,23.0,engineer
777.0,558.0,2.0,879376487.0,M,1.0,28.0,librarian
429.0,652.0,2.0,882386586.0,M,1.0,26.0,student
132.0,275.0,2.0,885810813.0,F,0.0,28.0,administrator
553.0,1178.0,5.0,879532721.0,F,0.0,45.0,educator
143.0,7.0,3.0,888068976.0,M,1.0,46.0,educator
340.0,656.0,5.0,876405943.0,M,1.0,39.0,engineer
547.0,931.0,3.0,87944474496.0,F,0.0,40.0,writer
823.0,861.0,2.0,878738949.0,M,1.0,36.0,artist
316.0,865.0,5.0,880572382.0,M,1.0,45.0,administrator
748.0,628.0,3.0,888636202.0,M,1.0,18.0,student
585.0,848.0,3.0,884035993.0,M,1.0,20.0,student
590.0,462.0,4.0,884636182.0,M,1.0,49.0,educator
361.0,566.0,4.0,879793375.0,M,1.0,20.0,student
606.0,576.0,4.0,878962386.0,M,1.0,27.0,programmer
43.0,7.0,4.0,884751316.0,M,1.0,26.0,programmer
890.0,483.0,4.0,880180576.0,M,1.0,33.0,other
680.0,626.0,4.0,879177508.0,M,1.0,23.0,programmer
273.0,638.0,4.0,875216628.0,M,1.0,31.0,programmer
831.0,486.0,5.0,891494637.0,M,1.0,22.0,student
692.0,908.0,4.0,875730824.0,M,1.0,28.0,other
789.0,48.0,4.0,875805610.0,M,1.0,26.0,technician
880.0,477.0,4.0,880126086.0,M,1.0,11.0,student
659.0,8.0,4.0,891208576.0,M,1.0,25.0,student
478.0,449.0,4.0,876590030.0,F,0.0,40.0,writer
108.0,715.0,2.0,880602031.0,F,0.0,24.0,marketing
226.0,812.0,5.0,879442920.0,F,0.0,44.0,writer
756.0,9.0,3.0,881975577.0,M,1.0,26.0,student
472.0,652.0,4.0,878184171.0,M,1.0,23.0,student
850.0,462.0,3.0,887744101.0,M,1.0,18.0,other
475.0,863.0,4.0,880889742.0,F,0.0,50.0,writer
513.0,187.0,2.0,879531429.0,M,1.0,59.0,administrator
427.0,604.0,3.0,879563668.0,M,1.0,48.0,educator
442.0,300.0,3.0,881975577.0,F,0.0,33.0,salesman
643.0,1063.0,4.0,891386529.0,M,1.0,35.0,scientist
388.0,471.0,3.0,883216923.0,M,1.0,31.0,entertainment
495.0,603.0,5.0,879445251.0,M,1.0,27.0,administrator
94.0,1065.0,5.0,886841831.0,M,1.0,25.0,student
785.0,734.0,5.0,885682519.0,M,1.0,40.0,engineer
435.0,715.0,4.0,889214406.0,M,1.0,23.0,educator
406.0,679.0,4.0,879524216.0,M,1.0,44.0,educator
101.0,1460.0,1.0,878184571.0,M,1.0,35.0,programmer
748.0,9.0,4.0,888632404.0,M,1.0,18.0,other
221.0,595.0,5.0,875241249.0,M,1.0,18.0,student
91.0,934.0,4.0,875653076.0,M,1.0,30.0,entertainment
545.0,463.0,4.0,876964936.0,M,1.0,26.0,scientist
844.0,773.0,4.0,889493066.0,M,1.0,27.0,doctor
522.0,686.0,5.0,885140771.0,F,0.0,18.0,student
246.0,1216.0,4.0,889493576.0,M,1.0,18.0,student
388.0,682.0,4.0,876536877.0,F,0.0,29.0,programmer
72.0,929.0,4.0,880134333.0,F,0.0,33.0,educator
533.0,796.0,5.0,891039351.0,M,1.0,29.0,administrator
656.0,544.0,3.0,875501782.0,M,1.0,31.0,programmer
886.0,248.0,2.0,876031952.0,M,1.0,20.0,student
833.0,456.0,4.0,888068665.0,M,1.0,29.0,other
537.0,912.0,2.0,880604179.0,M,1.0,33.0,engineer
833.0,678.0,4.0,881177689.0,F,0.0,30.0,other
326.0,488.0,3.0,879875735.0,M,1.0,38.0,administrator
753.0,466.0,5.0,890687412.0,M,1.0,25.0,other
296.0,731.0,4.0,879462202.0,M,1.0,18.0,student
748.0,474.0,4.0,888733155.0,M,1.0,18.0,other
897.0,986.0,4.0,878853989.0,M,1.0,28.0,other
714.0,54.0,4.0,882063735.0,M,1.0,18.0,student
649.0,902.0,3.0,891449417.0,M,1.0,38.0,engineer
756.0,1215.0,3.0,888556464.0,M,1.0,20.0,student
611.0,282.0,5.0,879546651.0,M,1.0,17.0,student
221.0,14.0,4.0,878181906.0,M,1.0,27.0,programmer
487.0,11.0,4.0,878354660.0,M,1.0,22.0,engineer
456.0,849.0,4.0,879443556.0,M,1.0,42.0,educator
585.0,603.0,3.0,87483096.0,M,1.0,20.0,student
380.0,7.0,5.0,885808329.0,M,1.0,31.0,engineer
12.0,9.0,4.0,892132906.0,F,0.0,44.0,entertainment
916.0,746.0,3.0,885848672.0,M,1.0,30.0,engineer
435.0,779.0,2.0,884132028.0,F,0.0,35.0,marketing
772.0,542.0,5.0,893219403.0,F,0.0,44.0,writer
673.0,744.0,5.0,884882616.0,M,1.0,26.0,scientist
838.0,897.0,5.0,882395659.0,F,0.0,40.0,student
833.0,566.0,4.0,883441060.0,M,1.0,31.0,writer
402.0,566.0,5.0,875264051.0,F,0.0,28.0,healthcare
750.0,521.0,5.0,887738715.0,M,1.0,52.0,retired
178.0,558.0,3.0,881975577.0,M,1.0,25.0,other
5.0,649.0,4.0,880843496.0,M,1.0,39.0,administrator
838.0,1078.0,2.0,877556988.0,M,1.0,35.0,artist
772.0,9.0,3.0,888479333.0,M,1.0,21.0,entertainment
5.0,652.0,4.0,883865889.0,M,1.0,50.0,administrator
846.0,454.0,2.0,883949199.0,M,1.0,20.0,student
475.0,585.0,4.0,887910718.0,M,1.0,45.0,executive
677.0,187.0,4.0,879362310.0,M,1.0,22.0,student
91.0,1099.0,5.0,875379888.0,M,1.0,48.0,marketing
823.0,479.0,3.0,878438426.0,M,1.0,26.0,artist
545.0,196.0,4.0,891192314.0,M,1.0,59.0,librarian
649.0,290.0,3.0,884882552.0,M,1.0,39.0,engineer
234.0,1046.0,4.0,892334798.0,M,1.0,52.0,retired
880.0,696.0,4.0,875241498.0,M,1.0,11.0,student
72.0,1027.0,3.0,879442937.0,F,0.0,48.0,administrator
280.0,552.0,4.0,884924749.0,M,1.0,18.0,student
680.0,7.0,4.0,888640348.0,F,0.0,22.0,student
622.0,466.0,4.0,882385370.0,M,1.0,24.0,programmer
727.0,721.0,2.0,883711966.0,M,1.0,24.0,student
319.0,899.0,4.0,878916038.0,M,1.0,49.0,educator
199.0,1038.0,3.0,879192542.0,M,1.0,36.0,programmer
893.0,10.0,4.0,879461212.0,M,1.0,24.0,student
495.0,694.0,5.0,879376487.0,M,1.0,20.0,student
435.0,459.0,3.0,884132027.0,M,1.0,23.0,engineer
118.0,463.0,4.0,884134114.0,M,1.0,30.0,programmer
72.0,464.0,4.0,875651838.0,M,1.0,30.0,entertainment
692.0,693.0,3.0,888540143.0,M,1.0,43.0,programmer
626.0,174.0,4.0,880139348.0,M,1.0,26.0,programmer
590.0,662.0,3.0,879442431.0,M,1.0,50.0,educator
15.0,283.0,4.0,880314031.0,F,0.0,50.0,educator
597.0,755.0,3.0,888467239.0,M,1.0,31.0,programmer
435.0,819.0,4.0,888067581.0,F,0.0,27.0,other
101.0,679.0,2.0,880870710.0,M,1.0,35.0,programmer
699.0,692.0,4.0,884992557.0,M,1.0,30.0,entertainment
205.0,463.0,4.0,878962718.0,M,1.0,35.0,marketing
84.0,213.0,5.0,879435758.0,M,1.0,45.0,educator
930.0,7.0,4.0,884801026.0,M,1.0,50.0,educator
340.0,748.0,1.0,884131036.0,F,0.0,28.0,librarian
670.0,735.0,3.0,885158396.0,M,1.0,56.0,librarian
392.0,721.0,3.0,889494560.0,F,0.0,22.0,student
702.0,483.0,3.0,875747556.0,M,1.0,25.0,other
101.0,7.0,2.0,884305708.0,M,1.0,35.0,programmer
659.0,8.0,2.0,891388066.0,M,1.0,29.0,educator
267.0,762.0,3.0,891545185.0,F,0.0,31.0,librarian
643.0,656.0,3.0,881371676.0,M,1.0,35.0,engineer
475.0,174.0,2.0,887910811.0,M,1.0,45.0,writer
714.0,653.0,3.0,875971703.0,M,1.0,21.0,technician
423.0,486.0,3.0,878739137.0,F,0.0,27.0,student
890.0,174.0,4.0,880582469.0,F,0.0,16.0,student
789.0,165.0,3.0,884132985.0,M,1.0,26.0,technician
273.0,1261.0,4.0,882079434.0,M,1.0,35.0,programmer
221.0,852.0,1.0,889178971.0,M,1.0,18.0,student
622.0,677.0,3.0,886533228.0,F,0.0,50.0,healthcare
740.0,14.0,3.0,885063974.0,M,1.0,30.0,student
412.0,50.0,1.0,879454581.0,M,1.0,48.0,educator
566.0,679.0,3.0,882075813.0,M,1.0,23.0,student
597.0,685.0,5.0,891636244.0,M,1.0,27.0,writer
347.0,391.0,5.0,875509263.0,M,1.0,31.0,other
337.0,904.0,4.0,891032401.0,M,1.0,32.0,lawyer
1.0,868.0,3.0,875963457.0,M,1.0,23.0,technician
